0.0133, 0.6663, 0.01
0.0002, 0.6652, 0.01
-0.0136, 0.6641, 0.01
-0.0238, 0.6620, 0.01
-0.0340, 0.6579, 0.01
-0.0479, 0.6555, 0.01
-0.0613, 0.6530, 0.01
-0.0755, 0.6494, 0.01
-0.0861, 0.6457, 0.01
-0.0971, 0.6418, 0.01
-0.1118, 0.6372, 0.01
-0.1226, 0.6341, 0.01
-0.1333, 0.6303, 0.01
-0.1478, 0.6218, 0.01
-0.1615, 0.6155, 0.01
-0.1745, 0.6065, 0.01
-0.1840, 0.6002, 0.01
-0.1970, 0.5921, 0.01
-0.2107, 0.5831, 0.01
-0.2242, 0.5735, 0.01
-0.2339, 0.5662, 0.01
-0.2431, 0.5589, 0.01
-0.2523, 0.5485, 0.01
-0.2655, 0.5404, 0.01
-0.2759, 0.5302, 0.01
-0.2867, 0.5233, 0.01
-0.2997, 0.5143, 0.01
-0.3116, 0.5069, 0.01
-0.3214, 0.5001, 0.01
-0.3351, 0.4915, 0.01
-0.3444, 0.4839, 0.01
-0.3528, 0.4727, 0.01
-0.3666, 0.4628, 0.01
-0.3753, 0.4568, 0.01
-0.3860, 0.4480, 0.01
-0.3927, 0.4413, 0.01
-0.3999, 0.4350, 0.01
-0.4077, 0.4271, 0.01
-0.4173, 0.4205, 0.01
-0.4257, 0.4108, 0.01
-0.4353, 0.4019, 0.01
-0.4432, 0.3957, 0.01
-0.4512, 0.3851, 0.01
-0.4605, 0.3766, 0.01
-0.4663, 0.3683, 0.01
-0.4718, 0.3635, 0.01
-0.4788, 0.3556, 0.01
-0.4860, 0.3482, 0.01
-0.4925, 0.3394, 0.01
-0.5009, 0.3346, 0.01
-0.5060, 0.3295, 0.01
-0.5110, 0.3233, 0.01
-0.5194, 0.3149, 0.01
-0.5290, 0.3075, 0.01
-0.5347, 0.2998, 0.01
-0.5410, 0.2935, 0.01
-0.5470, 0.2873, 0.01
-0.5537, 0.2798, 0.01
-0.5613, 0.2739, 0.01
-0.5671, 0.2659, 0.01
-0.5726, 0.2586, 0.01
-0.5821, 0.2531, 0.01
-0.5903, 0.2445, 0.01
-0.5950, 0.2376, 0.01
-0.6012, 0.2299, 0.01
-0.6068, 0.2215, 0.01
-0.6133, 0.2139, 0.01
-0.6162, 0.2057, 0.01
-0.6185, 0.1960, 0.01
-0.6217, 0.1894, 0.01
-0.6239, 0.1816, 0.01
-0.6260, 0.1685, 0.01
-0.6290, 0.1588, 0.01
-0.6313, 0.1515, 0.01
-0.6338, 0.1431, 0.01
-0.6357, 0.1321, 0.01
-0.6379, 0.1226, 0.01
-0.6408, 0.1138, 0.01
-0.6431, 0.1035, 0.01
-0.6444, 0.0952, 0.01
-0.6456, 0.0827, 0.01
-0.6467, 0.0729, 0.01
-0.6460, 0.0593, 0.01
-0.6430, 0.0496, 0.01
-0.6409, 0.0367, 0.01
-0.6385, 0.0260, 0.01
-0.6362, 0.0145, 0.01
-0.6333, -0.0002, 0.01
-0.6291, -0.0137, 0.01
-0.6262, -0.0284, 0.01
-0.6231, -0.0403, 0.01
-0.6194, -0.0519, 0.01
-0.6165, -0.0647, 0.01
-0.6142, -0.0737, 0.01
-0.6132, -0.0839, 0.01
-0.6109, -0.0990, 0.01
-0.6062, -0.1134, 0.01
-0.6035, -0.1226, 0.01
-0.6023, -0.1317, 0.01
-0.6017, -0.1459, 0.01
-0.6002, -0.1571, 0.01
-0.5960, -0.1682, 0.01
-0.5931, -0.1793, 0.01
-0.5913, -0.1944, 0.01
-0.5876, -0.2088, 0.01
-0.5827, -0.2182, 0.01
-0.5750, -0.2304, 0.01
-0.5708, -0.2400, 0.01
-0.5678, -0.2497, 0.01
-0.5630, -0.2641, 0.01
-0.5574, -0.2726, 0.01
-0.5521, -0.2861, 0.01
-0.5483, -0.2957, 0.01
-0.5420, -0.3067, 0.01
-0.5367, -0.3153, 0.01
-0.5322, -0.3284, 0.01
-0.5257, -0.3380, 0.01
-0.5166, -0.3488, 0.01
-0.5094, -0.3567, 0.01
-0.5032, -0.3689, 0.01
-0.4970, -0.3781, 0.01
-0.4865, -0.3857, 0.01
-0.4787, -0.3951, 0.01
-0.4720, -0.4034, 0.01
-0.4609, -0.4142, 0.01
-0.4488, -0.4237, 0.01
-0.4396, -0.4316, 0.01
-0.4324, -0.4401, 0.01
-0.4262, -0.4504, 0.01
-0.4166, -0.4568, 0.01
-0.4061, -0.4663, 0.01
-0.3989, -0.4790, 0.01
-0.3899, -0.4875, 0.01
-0.3829, -0.4940, 0.01
-0.3758, -0.5003, 0.01
-0.3671, -0.5112, 0.01
-0.3599, -0.5197, 0.01
-0.3525, -0.5260, 0.01
-0.3442, -0.5322, 0.01
-0.3374, -0.5406, 0.01
-0.3288, -0.5498, 0.01
-0.3213, -0.5544, 0.01
-0.3145, -0.5580, 0.01
-0.3072, -0.5650, 0.01
-0.3011, -0.5735, 0.01
-0.2911, -0.5803, 0.01
-0.2827, -0.5850, 0.01
-0.2785, -0.5907, 0.01
-0.2739, -0.5969, 0.01
-0.2675, -0.6048, 0.01
-0.2583, -0.6110, 0.01
-0.2521, -0.6160, 0.01
-0.2429, -0.6209, 0.01
-0.2307, -0.6233, 0.01
-0.2217, -0.6266, 0.01
-0.2141, -0.6296, 0.01
-0.2068, -0.6320, 0.01
-0.1949, -0.6333, 0.01
-0.1846, -0.6352, 0.01
-0.1754, -0.6382, 0.01
-0.1654, -0.6395, 0.01
-0.1545, -0.6399, 0.01
-0.1447, -0.6405, 0.01
-0.1318, -0.6435, 0.01
-0.1237, -0.6453, 0.01
-0.1132, -0.6450, 0.01
-0.1010, -0.6440, 0.01
-0.0916, -0.6458, 0.01
-0.0805, -0.6468, 0.01
-0.0728, -0.6455, 0.01
-0.0610, -0.6434, 0.01
-0.0461, -0.6408, 0.01
-0.0363, -0.6398, 0.01
-0.0259, -0.6392, 0.01
-0.0180, -0.6383, 0.01
-0.0082, -0.6369, 0.01
0.0029, -0.6355, 0.01
0.0171, -0.6329, 0.01
0.0263, -0.6298, 0.01
0.0357, -0.6268, 0.01
0.0463, -0.6237, 0.01
0.0661, -0.6201, 0.01
0.0768, -0.6144, 0.01
0.0901, -0.6102, 0.01
0.1009, -0.6067, 0.01
0.1131, -0.6026, 0.01
0.1295, -0.5982, 0.01
0.1391, -0.5931, 0.01
0.1474, -0.5869, 0.01
0.1598, -0.5830, 0.01
0.1749, -0.5777, 0.01
0.1851, -0.5731, 0.01
0.1940, -0.5690, 0.01
0.2030, -0.5651, 0.01
0.2167, -0.5626, 0.01
0.2270, -0.5571, 0.01
0.2434, -0.5495, 0.01
0.2527, -0.5457, 0.01
0.2622, -0.5426, 0.01
0.2748, -0.5389, 0.01
0.2840, -0.5335, 0.01
0.2937, -0.5280, 0.01
0.3033, -0.5234, 0.01
0.3173, -0.5195, 0.01
0.3254, -0.5138, 0.01
0.3380, -0.5091, 0.01
0.3481, -0.5042, 0.01
0.3569, -0.4973, 0.01
0.3661, -0.4917, 0.01
0.3735, -0.4842, 0.01
0.3849, -0.4760, 0.01
0.3956, -0.4688, 0.01
0.4016, -0.4618, 0.01
0.4101, -0.4533, 0.01
0.4176, -0.4472, 0.01
0.4250, -0.4402, 0.01
0.4317, -0.4298, 0.01
0.4412, -0.4229, 0.01
0.4
